id,Вид услуги,Категория услуги,isFree
10162581_ostrovok,Фен,Удобства в номерах,0.0
10457623_ostrovok,Фен,Удобства в номерах,0.0
11197962_ostrovok,Фен,Удобства в номерах,0.0
11202804_ostrovok,Фен,Удобства в номерах,0.0
11203491_ostrovok,Фен,Удобства в номерах,0.0
10159351_ostrovok,Фен,Удобства в номерах,0.0
11202802_ostrovok,Фен,Удобства в номерах,0.0
10199140_ostrovok,Фен,Удобства в номерах,0.0
10019289_ostrovok,Фен,Удобства в номерах,0.0
7776560_ostrovok,Фен,Удобства в номерах,0.0
7744038_ostrovok,Фен,Удобства в номерах,0.0
10000898_ostrovok,Фен,Удобства в номерах,0.0
10619686_ostrovok,Фен,Удобства в номерах,0.0
8438905_ostrovok,Фен,Удобства в номерах,0.0
11200844_ostrovok,Фен,Удобства в номерах,0.0
10006020_ostrovok,Фен,Удобства в номерах,0.0
11193099_ostrovok,Фен,Удобства в номерах,0.0
10009273_ostrovok,Фен,Удобства в номерах,0.0
10199139_ostrovok,Фен,Удобства в номерах,0.0
11195832_ostrovok,Фен,Удобства в номерах,0.0
8662950_ostrovok,Фен,Удобства в номерах,0.0
11195361_ostrovok,Фен,Удобства в номерах,0.0
10655230_ostrovok,Фен,Удобства в номерах,0.0
10467487_ostrovok,Фен,Удобства в номерах,0.0
11163174_ostrovok,Фен,Удобства в номерах,0.0
10850874_ostrovok,Фен,Удобства в номерах,0.0
11193047_ostrovok,Фен,Удобства в номерах,0.0
6787398_ostrovok,Фен,Удобства в номерах,0.0
10609501_ostrovok,Фен,Удобства в номерах,0.0
10440319_ostrovok,Фен,Удобства в номерах,0.0
9078042_ostrovok,Фен,Удобства в номерах,0.0
11193094_ostrovok,Фен,Удобства в номерах,0.0
10657093_ostrovok,Фен,Удобства в номерах,0.0
11203494_ostrovok,Фен,Удобства в номерах,0.0
11196033_ostrovok,Фен,Удобства в номерах,0.0
11197958_ostrovok,Фен,Удобства в номерах,0.0
10467344_ostrovok,Фен,Удобства в номерах,0.0
10462673_ostrovok,Фен,Удобства в номерах,0.0
10019729_ostrovok,Фен,Удобства в номерах,0.0
9085738_ostrovok,Фен,Удобства в номерах,0.0
10653556_ostrovok,Фен,Удобства в номерах,0.0
10151980_ostrovok,Фен,Удобства в номерах,0.0
10006232_ostrovok,Фен,Удобства в номерах,0.0
10011265_ostrovok,Фен,Удобства в номерах,0.0
11200675_ostrovok,Фен,Удобства в номерах,0.0
9769037_ostrovok,Фен,Удобства в номерах,0.0
9996521_ostrovok,Фен,Удобства в номерах,0.0
9995669_ostrovok,Фен,Удобства в номерах,0.0
9213307_ostrovok,Фен,Удобства в номерах,0.0
11202153_ostrovok,Фен,Удобства в номерах,0.0
10372942_ostrovok,Фен,Удобства в номерах,0.0
10462675_ostrovok,Фен,Удобства в номерах,0.0
10847743_ostrovok,Фен,Удобства в номерах,0.0
11193034_ostrovok,Фен,Удобства в номерах,0.0
11177961_ostrovok,Фен,Удобства в номерах,0.0
10669982_ostrovok,Фен,Удобства в номерах,0.0
11193103_ostrovok,Фен,Удобства в номерах,0.0
10199145_ostrovok,Фен,Удобства в номерах,0.0
10436951_ostrovok,Фен,Удобства в номерах,0.0
11199109_ostrovok,Фен,Удобства в номерах,0.0
10658265_ostrovok,Фен,Удобства в номерах,0.0
7776573_ostrovok,Фен,Удобства в номерах,0.0
10199162_ostrovok,Фен,Удобства в номерах,0.0
10461646_ostrovok,Фен,Удобства в номерах,0.0
10625454_ostrovok,Фен,Удобства в номерах,0.0
11193036_ostrovok,Фен,Удобства в номерах,0.0
10594829_ostrovok,Фен,Удобства в номерах,0.0
11199108_ostrovok,Фен,Удобства в номерах,0.0
10572815_ostrovok,Фен,Удобства в номерах,0.0
10654931_ostrovok,Фен,Удобства в номерах,0.0
10000628_ostrovok,Фен,Удобства в номерах,0.0
10457634_ostrovok,Фен,Удобства в номерах,0.0
10849908_ostrovok,Фен,Удобства в номерах,0.0
11200604_ostrovok,Фен,Удобства в номерах,0.0
11163167_ostrovok,Фен,Удобства в номерах,0.0
11163169_ostrovok,Фен,Удобства в номерах,0.0
10578203_ostrovok,Фен,Удобства в номерах,0.0
6827039_ostrovok,Фен,Удобства в номерах,0.0
8408474_ostrovok,Фен,Удобства в номерах,0.0
10457577_ostrovok,Фен,Удобства в номерах,0.0
10010820_ostrovok,Фен,Удобства в номерах,0.0
9991758_ostrovok,Фен,Удобства в номерах,0.0
11164437_ostrovok,Фен,Удобства в номерах,0.0
10490029_ostrovok,Фен,Удобства в номерах,0.0
11196031_ostrovok,Фен,Удобства в номерах,0.0
9079559_ostrovok,Фен,Удобства в номерах,0.0
11162807_ostrovok,Фен,Удобства в номерах,0.0
10162366_ostrovok,Фен,Удобства в номерах,0.0
11200840_ostrovok,Фен,Удобства в номерах,0.0
10199141_ostrovok,Фен,Удобства в номерах,0.0
10675379_ostrovok,Фен,Удобства в номерах,0.0
11173817_ostrovok,Фен,Удобства в номерах,0.0
11200815_ostrovok,Фен,Удобства в номерах,0.0
10572814_ostrovok,Фен,Удобства в номерах,0.0
9993433_ostrovok,Фен,Удобства в номерах,0.0
10575649_ostrovok,Фен,Удобства в номерах,0.0
11193091_ostrovok,Фен,Удобства в номерах,0.0
10847766_ostrovok,Фен,Удобства в номерах,0.0
10625453_ostrovok,Фен,Удобства в номерах,0.0
11193035_ostrovok,Фен,Удобства в номерах,0.0
10461644_ostrovok,Фен,Удобства в номерах,0.0
10477833_ostrovok,Фен,Удобства в номерах,0.0
10852900_ostrovok,Фен,Удобства в номерах,0.0
